id,scrape_id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listings_count,listings_count_home,listings_count_p_rooms,listings_count_s_rooms,reviews_per_month
45328585,20241229042348,342141337,2020-03-20,100.0,99.0,1,0,Rockland,Victoria,48.42325,-123.34363,Room in boutique hotel,Private room,2,1.0,0.0,1.0,"[""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Essentials"", ""Iron"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Private living room"", ""Shampoo""]",126.0,1,1125,1,25,54,65,300,2024-12-29,24,6,1,4.5,4.63,4.71,4.58,4.42,4.63,4.38,1,15.0,0,15,0,0.46
45328636,20241229042348,342141337,2020-03-20,100.0,99.0,1,0,Rockland,Victoria,48.42165,-123.3435,Private room in bed and breakfast,Private room,2,1.0,0.0,1.0,"[""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Essentials"", ""Iron"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Private living room"", ""Shampoo""]",126.0,1,1125,1,23,53,62,300,2024-12-29,11,2,1,4.64,4.73,5.0,5.0,4.73,4.73,4.64,1,15.0,0,15,0,0.21
45330073,20241229042348,347152128,2020-05-22,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.57627,-123.48514,Entire cottage,Entire home/apt,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Patio or balcony"", ""Free street parking"", ""Host greets you"", ""Shampoo"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Private entrance"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Body soap"", ""Portable fans"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",215.0,2,1125,1,0,13,38,210,2024-12-29,233,50,0,4.92,4.92,4.9,4.95,4.94,4.94,4.83,1,2.0,2,0,0,4.48
45345348,20241229042348,342141337,2020-03-20,100.0,99.0,1,0,Rockland,Victoria,48.42227,-123.34558,Room in boutique hotel,Private room,2,1.0,0.0,1.0,"[""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Essentials"", ""Iron"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Private living room"", ""Shampoo""]",126.0,1,1125,1,23,51,62,299,2024-12-29,100,32,8,4.7,4.8,4.83,4.84,4.74,4.76,4.76,1,15.0,0,15,0,1.91
45349299,20241229042348,15287310,2014-05-08,96.88028169014085,87.10114503816794,0,1,Downtown,Victoria,48.4232,-123.36595,Entire condo,Entire home/apt,6,2.0,2.0,3.0,"[""Sea view"", ""Mountain view"", ""Dishes and silverware"", ""Hair dryer"", ""Air conditioning"", ""Smoke alarm"", ""Shared pool"", ""Room-darkening shades"", ""Free parking garage on premises \u2013 1 space"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""City skyline view"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Dishwasher"", ""Gym"", ""Elevator"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Stove"", ""Shared hot tub"", ""Freezer""]",542.0,90,730,1,0,0,0,147,2024-12-29,39,13,0,4.95,4.95,4.87,4.79,4.97,5.0,4.77,1,1.0,1,0,0,0.92
45366959,20241229042348,125015183,2017-04-09,100.0,95.0,1,1,Sidney,Sidney,48.64009,-123.41428,Entire guest suite,Entire home/apt,5,1.0,2.0,2.0,"[""BBQ grill: gas"", ""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Refrigerator"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Private entrance"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dishwasher"", ""Exterior security cameras on property"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""TV with Roku"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Iron"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",131.0,5,179,1,19,33,55,302,2024-12-29,65,25,1,4.97,4.98,4.98,5.0,4.98,4.92,4.92,0,1.0,1,0,0,1.42
45424506,20241229042348,96988219,2016-09-27,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.39696,-123.96051,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Fast wifi \u2013 78 Mbps"", ""EV charger"", ""55 inch HDTV with standard cable"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Clothing storage: wardrobe"", ""Beach view"", ""Freezer""]",261.0,2,14,1,28,58,88,177,2024-12-29,23,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.91,0,6.0,6,0,0,0.47
45424844,20241229042348,96988219,2016-09-27,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.39685,-123.95844,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""BBQ grill: gas"", ""Sea view"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Fast wifi \u2013 233 Mbps"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Outdoor dining area"", ""Portable heater"", ""EV charger"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Private entrance"", ""Fire pit"", ""Private patio or balcony"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Shared beach access \u2013 Beachfront"", ""Blomberg refrigerator"", ""Coffee"", ""Laundromat nearby"", ""Dishwasher"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Indoor fireplace: electric"", ""First aid kit"", ""Barbecue utensils"", ""Free driveway parking on premises \u2013 1 space"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""55 inch HDTV"", ""Beach view"", ""Freezer""]",246.0,2,3,1,16,46,76,342,2024-12-29,25,2,0,4.96,5.0,4.96,4.92,5.0,4.96,4.88,0,6.0,6,0,0,0.54
45425831,20241229042348,96988219,2016-09-27,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.39562,-123.95931,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""BBQ grill: gas"", ""Sea view"", ""Private backyard \u2013 Not fully fenced"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Air conditioning"", ""Cleaning products"", ""Smoke alarm"", ""Free parking on premises"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""EV charger"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""65 inch HDTV"", ""Fire extinguisher"", ""Xxx conditioner"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Shared beach access \u2013 Beachfront"", ""Private hot tub"", ""Dishwasher"", ""Fast wifi \u2013 139 Mbps"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Beach view"", ""Freezer""]",523.0,2,14,1,30,60,90,356,2024-12-29,32,5,0,4.97,5.0,5.0,5.0,4.97,5.0,4.84,0,6.0,6,0,0,0.76
45426407,20241229042348,52222677,2015-12-25,100.0,100.0,0,1,Sooke,Sooke,48.37834,-123.74414,Entire guest suite,Entire home/apt,4,1.0,1.0,2.0,"[""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Ethernet connection"", ""Pocket wifi"", ""Refrigerator"", ""Free street parking"", ""HDTV with standard cable"", ""Shared beach access"", ""Shared backyard"", ""Shampoo"", ""Dining table"", ""Harbor view"", ""Shared patio or balcony"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Paid resort access"", ""Pets allowed"", ""Coffee"", ""Coffee maker: drip coffee maker, french press"", ""Body soap"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Single level home"", ""Drying rack for clothing"", ""Bread maker"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Central air conditioning"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove"", ""Lake access"", ""Freezer""]",117.0,5,730,1,7,37,67,323,2024-12-29,23,6,0,4.83,4.87,5.0,4.96,5.0,4.96,4.87,0,1.0,1,0,0,0.45
45434346,20241229042348,172352519,2018-02-08,100.0,100.0,1,1,Sooke,Sooke,48.37188,-123.72677,Entire villa,Entire home/apt,4,1.0,2.0,2.0,"[""BBQ grill: gas"", ""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Resort access"", ""Long term stays allowed"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dining table"", ""Harbor view"", ""Garden view"", ""Electric stove"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Cleaning available during stay"", ""Bay view"", ""Heating"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Dishwasher"", ""Exterior security cameras on property"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Barbecue utensils"", ""Dedicated workspace"", ""72 inch HDTV with Netflix, Roku"", ""Marina view"", ""Ocean view"", ""Free washer \u2013 In building"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Beach view""]",171.0,5,120,1,19,36,55,281,2024-12-29,40,5,0,4.93,4.9,4.95,4.98,4.83,4.78,4.8,0,2.0,2,0,0,0.77
45440185,20241229042348,6137409,2013-04-28,96.88028169014085,0.0,0,1,Downtown,Victoria,48.43043,-123.37041,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Smoke alarm"", ""Air conditioning"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Indoor fireplace: gas"", ""Sound system"", ""Host greets you"", ""Trash compactor"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Harbor view"", ""Shared patio or balcony"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Bay view"", ""Dryer"", ""Heating"", ""Fisher/Paykal refrigerator"", ""Hot water kettle"", ""Private entrance"", ""Books and reading material"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Paid street parking off premises"", ""Kitchen Aid stainless steel oven"", ""Shared BBQ grill: gas"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Sun loungers"", ""First aid kit"", ""Coffee maker: french press, pour-over coffee"", ""Elevator"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Kitchen Aid stainless steel electric stove""]",140.0,30,180,1,23,53,83,263,2024-12-29,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1,0,0,0.02
45441108,20241229042348,367572217,2020-09-14,100.0,89.0,1,1,Southern Gulf Islands,Southern Gulf Islands,48.9661,-123.55393,Entire cabin,Entire home/apt,4,1.5,2.0,2.0,"[""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Smoke alarm"", ""Backyard"", ""Record player"", ""Stove"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Dining table"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Dishwasher"", ""First aid kit"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",393.0,3,1125,1,20,47,62,91,2024-12-29,67,15,2,5.0,5.0,4.97,5.0,5.0,5.0,4.96,0,1.0,1,0,0,1.42
45450615,20241229042348,172352519,2018-02-08,100.0,100.0,1,1,Sooke,Sooke,48.37026,-123.72643,Entire guest suite,Entire home/apt,2,1.0,0.0,1.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Free dryer \u2013 In building"", ""Courtyard view"", ""Harbor view"", ""Garden view"", ""Electric stove"", ""Self check-in"", ""Essentials"", ""Oven"", ""Bay view"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""BBQ grill"", ""Clothing storage: closet and dresser"", ""72 inch HDTV with Roku, Netflix"", ""Body soap"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Keypad"", ""Beach access \u2013 Beachfront"", ""Coffee maker"", ""Carbon monoxide alarm""]",134.0,5,120,1,1,1,1,274,2024-12-29,26,0,0,4.92,4.96,4.92,4.92,4.96,5.0,4.88,0,2.0,2,0,0,0.5
45483338,20241229042348,31488658,2015-04-18,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.55307,-124.41661,Entire cabin,Entire home/apt,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Stove"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Bluetooth sound system"", ""Indoor fireplace"", ""Clothing storage: dresser"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee maker: pour-over coffee"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Keypad"", ""Bed linens"", ""Wine glasses"", ""Board games"", ""Freezer""]",185.0,2,28,1,30,56,86,347,2024-12-29,6,4,0,4.83,4.83,4.83,4.83,4.83,4.83,4.67,1,37.0,37,0,0,0.25
45483469,20241229042348,368029016,2020-09-17,100.0,100.0,1,1,Juan de Fuca,Juan de Fuca,48.36098,-123.80672,Entire cottage,Entire home/apt,6,1.0,3.0,5.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Host greets you"", ""Shampoo"", ""Dining table"", ""Crib"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Dryer"", ""Private entrance"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Private hot tub"", ""Pets allowed"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",342.0,2,1125,1,18,44,66,173,2024-12-29,142,37,3,4.97,4.94,4.92,4.99,4.98,4.89,4.85,1,1.0,1,0,0,2.8
45503143,20241229042348,21468224,2014-09-18,100.0,39.0,1,1,Fairfield,Victoria,48.41287,-123.347,Entire townhouse,Entire home/apt,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Refrigerator"", ""Shampoo"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Keypad"", ""Bed linens"", ""Coffee maker"", ""Stove"", ""Freezer""]",112.0,30,1125,1,0,0,0,170,2024-12-29,21,2,0,4.86,4.95,4.71,4.95,4.9,4.9,4.86,0,6.0,6,0,0,0.43
45505684,20241229042348,34315109,2015-05-26,100.0,54.0,0,1,Fairfield,Victoria,48.40722,-123.35704,Private room in nature lodge,Private room,2,1.0,1.0,1.0,"[""Sea view"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Resort access"", ""Long term stays allowed"", ""Outdoor dining area"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Shared patio or balcony"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Bikes"", ""Toaster"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Shower gel"", ""Fast wifi \u2013 321 Mbps"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Piano"", ""Shared beach access \u2013 Beachfront"", ""Coffee"", ""Laundromat nearby"", ""Building staff"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Elevator"", ""Dedicated workspace"", ""Ocean view"", ""Portable fans"", ""Washer"", ""Rice maker"", ""Drying rack for clothing"", ""51 inch HDTV with Netflix"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Indoor fireplace: wood-burning"", ""Coffee maker"", ""Wine glasses"", ""Shared BBQ grill: charcoal"", ""Mini fridge"", ""Clothing storage: wardrobe"", ""Beach view""]",50.0,90,365,1,30,60,90,364,2024-12-29,0,0,0,4.8471492434662995,4.859449793672627,4.845852819807428,4.899157496561211,4.901151994497936,4.865502063273728,4.760873452544704,0,29.0,0,29,0,1.894828060522696
45505738,20241229042348,34315109,2015-05-26,100.0,54.0,0,1,Juan de Fuca,Juan de Fuca,48.4071,-123.35679,Private room in home,Private room,1,1.0,1.0,1.0,"[""Sea view"", ""Mountain view"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Hot water"", ""Indoor fireplace"", ""Hangers"", ""Fire extinguisher"", ""BBQ grill"", ""Building staff"", ""First aid kit"", ""Elevator"", ""Dedicated workspace"", ""Breakfast"", ""Ocean view"", ""Washer"", ""Iron"", ""Coffee maker"", ""Fast wifi \u2013 194 Mbps"", ""Beach view""]",50.0,30,365,1,30,60,90,364,2024-12-29,0,0,0,4.8471492434662995,4.859449793672627,4.845852819807428,4.899157496561211,4.901151994497936,4.865502063273728,4.760873452544704,0,29.0,0,29,0,1.894828060522696
45511645,20241229042348,91525476,2016-08-23,100.0,75.0,1,1,Downtown,Victoria,48.42821,-123.36982,Entire loft,Entire home/apt,2,1.0,0.0,1.0,"[""Sea view"", ""Exercise equipment"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Free parking on premises"", ""Other electric stove"", ""Shared gym in building"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Paid parking off premises"", ""Shampoo"", ""Harbor view"", ""Shared patio or balcony"", ""TV with Chromecast"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Hot water kettle"", ""City skyline view"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Coffee maker: drip coffee maker, french press, Nespresso, pour-over coffee"", ""Shared BBQ grill: gas"", ""Dishwasher"", ""Smart lock"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Elevator"", ""Shared outdoor kitchen"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Fast wifi \u2013 76 Mbps"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer""]",65.0,30,180,1,12,42,72,317,2024-12-29,339,8,0,4.95,4.92,4.98,4.96,4.99,4.96,4.88,0,1.0,1,0,0,6.57
45530534,20241229042348,230709437,2018-12-14,96.88028169014085,100.0,0,1,Gonzales,Victoria,48.41416,-123.33118,Entire home,Entire home/apt,4,1.5,1.0,2.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""TV"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Washer"", ""Beach access \u2013 Beachfront"", ""Coffee maker""]",100.0,30,120,1,0,0,0,99,2024-12-29,92,0,0,4.76,4.73,4.54,4.77,4.77,4.96,4.78,1,1.0,1,0,0,1.82
45531254,20241229042348,31374458,2015-04-16,90.0,61.0,0,1,Saanich,Saanich,48.466377,-123.366394,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Self check-in"", ""Essentials"", ""Heating"", ""Washer \u2013\u00a0In building"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""First aid kit"", ""TV with Netflix"", ""Dedicated workspace"", ""Google Home  sound system with Bluetooth and aux"", ""Cooking basics"", ""Keypad"", ""Everybody body soap"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Lake access""]",305.0,4,30,1,29,59,89,260,2024-12-29,79,16,0,4.95,4.96,4.87,4.96,4.94,4.91,4.85,0,2.0,2,0,0,1.59
